topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
412,"mr levandowski, uberpop, levandowski, mr kalanick, uberchina, kalanick, liss riordan, ms liss, rigetti, uber employees, sued uber, kalanick said, waymo, hornsey, pishevar",440,2014-12,2020-08,21,21
413,"fxcm, nfa, fxcm said, leucadia, surge swiss, hard swiss, stop reining, said fxcm, nfa said, percentage trade, drew niv, firm leucadia, retail foreign, peterffy said, regulation retail",17,2015-01,2015-01,1,1
414,"terraform, standard general, kamensky, terraform global, mr kamensky, sunedison, molycorp, marble ridge, salus, venoco, oncor, terraform power, china fishery, ms hollub, optim",1014,2015-02,2020-09,30,30
415,"istana, lungu, singapore general, mr lungu, singapore current, lee led, led southeast, 1990 left, loong mr, body lie, parliament house, transforming small, lee died, level advisory, elected unopposed",17,2015-03,2015-03,1,1
416,"aiib, adb, asian infrastructure, nakao, imf governance, join asian, initial capitalization, finance road, jin liqun, holds greater, joining later, separate backed, invited countries, transparency governance, mr hockey",16,2015-03,2015-03,1,1
417,"mers, mr jo, mr muhyiddin, zero covid, lab leak, il kim, muhyiddin, wuhan institute, delta variant, embarek, tekmira, ben embarek, ebola patients, east respiratory, mers outbreak",110,2015-03,2021-08,4,4
418,"workers aid, taa, workers assistance, oppose fast, worker aid, voted fast, tpa, track legislation, submit trade, voted workers, vote fast, obama fast, track measure, tpp, mr milliken",95,2015-04,2015-06,3,3
419,"blackjewel, tailings dams, brumadinho, high severe, magnetation, hazard potential, optim, fes, ubiome, mr dondero, umwa, tailings, dondero, energy permian, tüv süd",43,2015-05,2019-10,2,2
420,"mr bertolini, bertolini, otezla, centene, aetna humana, buy humana, mr swedish, anthem cigna, mr merlo, bertolini said, mr broussard, insurers revenue, livongo, optum, humana",86,2015-07,2019-06,4,4
421,"ivanpah, block island, mr martín, ohl, rps, solarcity, pepco, cape wind, ohl mexico, brightsource, home solar, gonzález anaya, arava, cemex, gamesa",43,2015-07,2016-03,2,2
422,"juul, mr dutra, fbn, stada, ab inbev, nmc, liquid nicotine, jany, mallinckrodt, mpm, dutra, mr baumann, mr bertolini, active ownership, bud 86",111,2015-07,2021-08,4,4
423,"graham cassidy, vaping related, juul, vaping, repeal aca, aca taxes, vaping products, ahca, aca plans, vape, mr macarthur, sale flavored, aca repeal, aca exchanges, skinny repeal",1324,2015-09,2020-01,29,32
424,"dow 72, dow dupont, mr liveris, jarden, liveris, mr ramsay, mr breen, syngenta, dupont dow, syngenta investors, sciences specialty, ramsay said, breen, chemical agricultural, dow corning",23,2015-12,2015-12,1,1
425,"pfas, mr angelle, angelle, smoking age, mr prieto, mr christie, dr fitzgerald, prieto, guadagno, ms guadagno, pimlott, mr pimlott, mr pataki, vincent prieto, speaker vincent",72,2016-01,2020-02,3,3
426,"hoosick, rock sioux, flint river, using flint, pfoa, lead pipes, flint water, mr pruitt, water flint, standing rock, lead contamination, dakota access, lead drinking, gatlinburg, lead service",371,2016-02,2019-09,11,12
427,"mr dejoy, raffensperger, judge gorsuch, dejoy, mr raffensperger, election mail, poliquin, mail ballots, dejoy said, vote mail, ballot harvesting, postmarked election, mail absentee, mail voting, person voting",510,2016-02,2021-01,17,17
428,"asciano, shanghai pengxin, pengxin, investa, qube, dexus, manus island, mr turnbull, biggest cattle, kidman, brookfield infrastructure, linfox, dcns, seen threaten, asc",37,2016-02,2016-04,2,2
429,"mr umpleby, umpleby, xpo, ab5, anixter, xpo said, mr hilal, motor carriers, mr oberhelman, dsv, wesco, scheduled railroading, precision scheduled, bradley jacobs, hilal",104,2016-02,2020-01,5,5
430,"bangladesh bank, defi, shadow brokers, solarwinds, ransomware, ransomware payments, ciso, ransomware attacks, wannacry, pro cybersecurity, guccifer, pipeline security, hit ransomware, bangladesh central, nso",524,2016-03,2021-12,20,20
431,"mossack, mossack fonseca, gunnlaugsson, mr gunnlaugsson, fonseca, panamanian law, panama papers, firm mossack, mr devillers, devillers, mr heywood, called panama, documents panamanian, unaoil, documents panama",30,2016-04,2016-04,1,1
432,"hanjin, hanjin shipping, cape good, said hanjin, stx france, murban, stx offshore, hanjin group, karatzas, hanjin bankruptcy, stranded sea, imabari, canal authority, korea line, route example",183,2016-09,2021-04,8,8
433,"mr temer, mr calheiros, calheiros, janot, temer, mr odebrecht, odebrecht, joesley, joesley batista, mr janot, maxpower, mr batista, batista brothers, mr mistry, marcelo odebrecht",171,2016-09,2017-06,6,6
434,"mr lighthizer, lighthizer, border adjustment, mr videgaray, videgaray, chapter 19, cohn departure, guajardo, ildefonso guajardo, mr macron, mr navarro, brexiters, ciobo, border adjusted, mr winterkorn",598,2016-11,2018-07,13,18
435,"appnexus, header bidding, white ops, postproduction, automattic, ad tech, gdpr, mr whipple, cmo today, rigged bidding, effects color, robocallers, whipple, id database, company appnexus",48,2016-12,2018-06,2,2
436,"harward, mr comey, shulkin, dr shulkin, mr rosenstein, mr scaramucci, kislyak, mr priebus, comey, mr kislyak, flynn resignation, mr tillerson, comey mr, gen mcmaster, russia investigation",407,2016-12,2018-04,9,9
437,"ndaa, section 230, gen bogdan, bogdan said, mr huerta, honoring confederate, content publish, 35 program, aerojet, repeal section, 230 communications, bogdan, minuteman iii, 230 1996, year ndaa",32,2016-12,2020-12,2,2
438,"biden presidency, mr biden, aadhaar, indexing capital, cop26, sinema, bipartisan infrastructure, demonetization, biden, climate provisions, manchin, mr manchin, nasbo, net combating, tech taxes",128,2017-01,2021-11,6,6
439,"ms ohlhausen, privacy shield, immigration order, ohlhausen, 1b program, signed brief, outer ring, waber, crv, draft executive, mr kalanick, visa programs, 1b, 1b visas, kalanick",19,2017-02,2017-02,1,1
440,"mr northam, arlington alexandria, ppp loans, northam, 2013 gubernatorial, payroll loans, wall funding, ppp loan, shifted party, mrs trump, mr hickenlooper, mr rourke, border barriers, ms ocasio, ppp funds",454,2017-06,2020-07,12,13
441,"great ormond, ormond street, gard, doudna, crispr, street hospital, experimental therapy, ormond, ms yates, mr gard, nucleoside, trump pope, gene drive, assisted suicide, mitochondrial",16,2017-07,2017-07,1,1
442,"worldpay, vantiv, sapphire reserve, chase pay, member loans, al kelly, britto, vocalink, reserve customers, chase sapphire, sapphire, card member, paypal shares, paypal, faster payments",15,2017-07,2017-07,1,1
443,"mr guaidó, guaidó, mr maduro, trillanes, guaidó said, juan guaidó, padrino, mr bolsonaro, maduro regime, maduro, mr vecchio, bolsonaro, crystallex, agr, control citgo",409,2017-11,2019-10,13,14
444,"qualcomm board, broadcom bid, broadcom qualcomm, bid qualcomm, axalta, hock tan, broadcom avgo, cavium, executive hock, redomicile, nxp, avgo, broadcom, takeover qualcomm, qcom 27",74,2017-11,2018-03,3,3
445,"point defiance, north lirr, site train, lirr nj, curve point, mr foote, 80 mph, train traveling, positive train, tight curve, derailed washington, tacoma washington, accident site, lirr, nj transit",21,2017-12,2017-12,1,1
446,"judge barrett, lagoa, mr buttigieg, stefanowski, people praise, coney barrett, amy coney, barrett nomination, mr stefanowski, cawthorn, mr bevin, barrett confirmation, justice barrett, boebert, buttigieg",304,2018-01,2020-10,7,7
447,"usmca, mr lighthizer, new nafta, lighthizer, ebrard, mr ebrard, cell cultured, agreement usmca, ebrard said, tariffs mexico, mexican delegation, chapter 19, guajardo, canada agreement, revised nafta",148,2018-04,2019-12,6,6
448,"popik, mr ranieri, ranieri, mr spitznagel, spitznagel, language wants, maiden lane, universa, wants based, satisfy wants, pfau, mr pfau, pfau says, ginnie mae, ginnie",22,2018-09,2018-09,1,1
449,"pcg 44, wildfire claims, pg equipment, pg bankruptcy, wildfire victims, claims pg, pg said, judge alsup, alsup, wildfire damages, geisha williams, executive geisha, monday pg, electric division, statement pg",50,2019-01,2019-09,2,2
450,"mr gantz, gantz, mr netanyahu, gantz said, arab parties, benny gantz, likud, mr rivlin, yisrael beiteinu, beiteinu, netanyahu likud, white party, greensill, joint list, knesset",98,2019-05,2021-04,5,5
451,"esg funds, esg, sustainability linked, esg fund, sustainable finance, sustainably managed, covestro, sustainable investing, esg data, machinery goods, esg factors, esg investing, esg ratings, esg performance, reporter barcelona",115,2019-06,2021-09,5,5
452,"roundtable companies, org mckinsey, french gates, leanin org, leanin, companies 53, mr bostic, mcwhinney, ms french, chief diversity, suzman, mr pasternak, ahmaud, ahmaud arbery, lightship",126,2019-08,2021-06,5,5
453,"newsletter receive, section markets, premarket shares, premarket company, morning email, stocks watch, 11 premarket, markets newsletter, flat premarket, trade actively, stock movements, actively friday, 19 premarket, unchanged premarket, premarket",35,2019-08,2019-09,2,2
454,"mr guaidó, unanue, guaidó, mishustin, mr lozoya, lozoya, mr maduro, amlo, lópez obrador, ms longo, mr lópez, obrador, jalisco cartel, autostrade, usmca",91,2020-01,2021-05,4,4
455,"coronavirus jan, stearns sold, 2014 2010, bailout law, crisis aug, analytics decision, laws 25, 2014 industrial, bankruptcy 15, coronavirus, japan employment, cbo forecast, metrick said, 21 estimates, stimulus law",17,2020-03,2020-03,1,1
456,"black start, ercot, colonial pipeline, pipeline shutdown, consumed east, gasbuddy, ransomware, tracker gasbuddy, panic buy, 45 fuel, ransomware attack, ercot said, report outages, fuel consumed, following cyberattack",16,2021-05,2021-05,1,1
457,"talc, neutrogena aveeno, imerys, sunscreens, aveeno, injury claimants, neutrogena, cardinal mckesson, talc lawsuits, amerisourcebergen cardinal, talcum based, talc related, baby powder, causing chemical, beilinson",16,2021-07,2021-07,1,1
458,"lca vision, mr culp, gorsky said, johnson baby, lca, mr gorsky, ge appliances, healthcare energy, culp, baby powder, darzalex, duato, bandages tylenol, gorsky, surgeons said",20,2021-11,2021-11,1,1
