topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
507,"rana plaza, tazreen, factories bangladesh, factory fires, little india, hm 26, bhuiyan, collapse rana, garment factories, tazreen fashions, ver di, begum, 26 ab, plaza factory, garment workers",63,2013-05,2015-06,5,5
508,"garcha, mls, mr barclay, manchester city, competitor group, reyna, america cup, kurkova, alex ferguson, prince harry, beckham, figueras, mourinho, yankees president, red bulls",28,2013-05,2013-05,1,1
509,"champlain towers, el faro, surfside, towers south, nj transit, lirr, mr morabito, faro, hurricane joaquin, condo board, urban garden, mr prieto, surfside fla, mta, braccia",250,2013-05,2021-07,13,13
510,"morcellation, cord blood, pcos, neutrinos, ivermectin, mr deaton, dr reed, kadosh, dr stern, perlstein, neutrino, body clock, riken, deaton, canker",116,2013-05,2018-06,5,5
511,"suntech, ddgs, chinese solar, mr shi, silevo, panel equipment, china solar, jinkosolar, tariffs 67, faroese, polysilicon, p3, said suntech, tariff deficit, shipping alliance",59,2013-05,2017-02,10,10
512,"clearwire, clearwire board, clearwire shareholders, mr ergen, dish offer, clearwire shares, ergen, sprint shareholders, mr claure, sprint softbank, dish 30, dish bid, sprint bid, claure, dish said",57,2013-05,2014-08,3,3
513,"mégantic, lac mégantic, mr burkhardt, tank cars, point defiance, montreal maine, maine atlantic, bakken crude, mchm, sumwalt, metro vancouver, sharp curve, duyvil, spuyten, spuyten duyvil",328,2013-07,2019-02,18,20
514,"santo international, eurofin, mr passos, santo financial, mr portas, espírito, espírito santo, passos coelho, banco espírito, passos, cavaco, cavaco silva, portas, bes, president aníbal",145,2013-07,2017-05,13,13
515,"mr ackman, trian, valeant, allergan shares, sarvary, mr sidhu, valeant mr, mr peltz, herbalife, clariant, ms kullman, mr rachesky, tempur sealy, rachesky, allergan",76,2013-08,2018-04,5,5
516,"carrier visit, suezmax, rafale, mandal, hindustan aeronautics, naval authorities, told fars, armed drones, iranian waters, exelis, shipping corp, iranian naval, adm greenert, greenert, desh",48,2013-08,2021-08,3,3
517,"attack surveillance, purpose attack, purchased shelf, farook, mr farook, targets domestic, mr ulbricht, international software, teams military, merkel cellphone, binney, writs act, rizwan farook, syed rizwan, mr snowden",365,2013-10,2020-05,16,18
518,"defense zone, comfort women, mr duterte, tpp, spratlys, defense identification, identification zone, mr abe, dash line, mr brodjonegoro, duterte, yasukuni, freedom navigation, senkaku, new zone",886,2013-10,2021-03,24,28
519,"pemex, gonzález anaya, hydrocarbons commission, cnte, lozoya, oceanografía, mr lozoya, lozoya said, coldwell said, mr coldwell, national hydrocarbons, mr hinojosa, mexichem, mr carstens, mr romer",431,2013-12,2019-07,30,30
520,"khobragade, ms devi, mr kejriwal, kejriwal, telangana, devi, aadmi, aam aadmi, devyani, mr modi, section 377, delhi police, strip searched, dhaka, deputy consul",40,2013-12,2020-11,10,10
521,"mr wildstein, wildstein, mr baroni, percoco, sokolich, baroni, lane closures, mr stepien, renna, bridge scandal, stepien, mr critchley, bridget kelly, critchley, david wildstein",535,2014-01,2018-01,30,32
522,"mr umpleby, umpleby, intermodal revenue, revenue consumed, consumed operating, operating ratio, coal volumes, cenovus, squires said, movement freight, southern reported, optim, norfolk southern, canadian pacific, kemper county",405,2014-01,2020-02,17,20
523,"mchm, pph, freedom industries, crude mchm, hoosick falls, rock sioux, pfoa, hoosick, gary southern, mr southern, virginia american, cerf said, lead contamination, flint water, standing rock",98,2014-01,2016-12,6,6
524,"champlain towers, zarrab, surfside, mr zarrab, prepa, towers south, oso, burkett said, kilauea, hoboken terminal, satellite tuesday, katumbi, champlain, surfside fla, nj transit",380,2014-01,2021-06,17,17
525,"coincheck, mt gox, karpelès, gox, bitcoin futures, mr karpelès, defi, coin offerings, litecoin, dogecoin, xrp, initial coin, shrem, tezos, launch bitcoin",360,2014-02,2021-06,20,20
526,"divorce deal, brexit party, brexit deal, anti brexit, article 50, mr corbyn, mr farage, hard border, border ireland, ms leadsom, deal brexit, brexiteers, leadsom, corbyn, 2016 referendum",2102,2014-03,2021-04,62,70
527,"debaltseve, mr poroshenko, naftogaz, prodan, south stream, mr firtash, mariupol, poroshenko, firtash, yatsenyuk, klimkin, flows ukraine, luhansk, belaruskali, mr timchenko",649,2014-03,2021-11,17,22
528,"ryuk, equifax said, equifax, equifax breach, said equifax, breach equifax, trustwave, sally beauty, transunion experian, mandiant, monitoring identity, equifax hack, efx, equifax efx, charnock",167,2014-03,2019-07,7,7
529,"sewol, ansan, joon hyuk, ferry disaster, ferry sinking, ms park, mr fowle, korean ferry, seventh fleet, sinking sewol, jeju, worst maritime, missing sailors, hong won, maritime enforcement",113,2014-04,2017-08,7,8
530,"evergrande, sunac, egrnf, china evergrande, fantasia, evergrande property, evergrande group, group egrnf, contracted sales, modern land, evergrande said, chinese developers, evergrande debt, said evergrande, yirendai",170,2014-04,2021-10,17,17
531,"wh group, tnuva, buy smithfield, wh, shuanghui, cdh, bought smithfield, firm cdh, known shuanghui, cdh investments, 03 45, cofco, bright food, shuanghui international, smithfield",21,2014-04,2016-03,5,5
532,"bnpqy 22, chodron, chodron courcel, courcel, mr bonnafé, mr prot, bonnafé, prot, espírito santo, espírito, banque privée, oak finance, billion plead, miami bank, dollar clearing",48,2014-06,2014-09,2,2
533,"mr ossoff, mr youngkin, mr gianforte, youngkin, ossoff, hyde smith, stefanowski, ms tanden, mr brat, ms cheney, gianforte, mr stefanowski, karen handel, tanden, tanden nomination",1382,2014-06,2021-11,31,36
534,"ornskov, abbvie, inversions, mr ornskov, inversion deals, pfizer allergan, inverted companies, ornskov said, abbvie said, tax inversions, anti inversion, earnings stripping, based allergan, corporate inversions, allergan",113,2014-06,2016-04,6,7
535,"hillshire, bid hillshire, keurig, hillshire said, hillshire brands, wish bone, tsn 40, heinold, sysco chief, pinnacle foods, jimmy dean, tyson pilgrim, cytosport, buy pinnacle, maker jimmy",33,2014-06,2014-08,2,2
536,"servello, dr shulkin, gen hyten, oco, shulkin, dr jackson, dr murthy, hyten, weahkee, mr esper, mr puzder, rosekind, gop budget, puzder, mr wilkie",207,2014-07,2019-07,18,18
537,"retaliation western, faroe islands, exports russia, faroe, food ban, compensate farmers, moscow retaliation, moscow ban, norwegian salmon, food exports, pork fruit, sovecon, role ukraine, russian customs, russia import",21,2014-08,2017-02,2,2
538,"altaba, lufax, suning, meituan, toutiao, alibaba shares, ticket monster, cainiao, alipay, malakoff, hna, alibaba health, xingtai, didi, didi kuaidi",365,2014-09,2021-06,21,21
539,"gross departure, nextshares, pimco total, pimco executives, global unconstrained, ivascyn, pimco funds, unconstrained bond, mr ivascyn, gross janus, mr gross, janus mr, rival janus, horbach, billion pimco",102,2014-09,2017-04,7,7
540,"iex, pound fall, fall pound, sterling fall, gbp usd, article 50, gbp, hard brexit, remain camp, brexit vote, remain vote, pound depreciation, said pound, eu pound, brexit negotiations",321,2014-09,2021-01,17,21
541,"dr spencer, dr fauci, ebola patients, birx, hickox, dr birx, ebola stricken, dr kadlec, ebola patient, hopkins data, fauci, guinea liberia, liberia sierra, ebola treatment, suspected probable",695,2014-10,2020-10,11,17
542,"stada, kuka, midea, tlg, barclays africa, scout24, ck hutchison, active ownership, wmf, zalando, o3b, sanitec, hella, oci, midea group",110,2014-10,2016-05,4,4
543,"beps, ireland recoup, tax rulings, taxes apple, 1991 2007, mr kerviel, apple ireland, lemaire, privacy regulators, tax arrangements, european profits, ms vestager, luxembourg tax, vestager, privacy shield",78,2014-10,2019-03,14,14
544,"kinh, yildiz, yildiz holding, united biscuits, bushmills, mooncakes, yildiz said, mondelez, dean deluca, mondelez said, commercial income, sold turkey, don julio, reynolds group, hermès",32,2014-11,2014-12,2,2
545,"rcs capital, american realty, mr schorsch, realty capital, schorsch, rcs, mr erbey, mr leyne, erbey, capital properties, leyne, ocwen, mr litt, associated estates, york reit",41,2014-11,2015-03,4,4
546,"mr levandowski, uberpop, levandowski, mr kalanick, uberchina, liss riordan, kalanick, ms liss, rigetti, uber said, didi, sued uber, waymo, uberpop service, uber board",547,2014-12,2021-03,35,35
547,"continues tepid, scours world, strategy dispose, congolese rebel, congo officials, industry crafting, leadership auto, banker state, crafting framework, bet singapore, bloc try, rankings china, executive delayed, participated antigovernment, served macadamia",15,2014-12,2014-12,1,1
548,"houthis, mr hadi, mr khashoggi, houthi, khashoggi killed, rabbo mansour, khashoggi death, president abed, mansour hadi, abed rabbo, rabbo, khashoggi, bin nayef, king salman, saudi consulate",374,2015-01,2019-01,13,16
549,"fxcm, nfa, fxcm said, leucadia, surge swiss, nfa said, stop reining, hard swiss, retail foreign, said fxcm, futures association, percentage trade, drew niv, firm leucadia, overall bet",22,2015-01,2015-08,5,5
550,"istana, singapore general, lungu, lee led, singapore current, 1990 left, mr lungu, parliament house, kuan yew, lee kuan, loong mr, body lie, led southeast, transforming small, level advisory",19,2015-03,2017-07,2,2
551,"díaz canel, canel, mr guzmán, guzmán, raúl castro, nisman, president raúl, francis visit, arche, mr nisman, pope francis, mas colell, colell, old havana, pope scheduled",268,2015-04,2021-10,9,10
552,"skirball, pfoa, fort mcmurray, pfas, hermine, butte county, goodenough, notley, natural pool, 405 500, mcmurray, mr angelle, angelle, california fires, hoosick falls",410,2015-04,2021-10,18,18
553,"eephillips_wsj follow, eephillips_wsj, brianjbaskin, paulpage follow, team brianjbaskin, follow paulpage, entire wsj, wsj logistics, report erica, follow entire, subscribe email, logistics report, click subscribe, page deputy, american shipper",1328,2015-05,2021-11,42,51
554,"workers aid, usmca, mrs capito, taa, worker aid, workers assistance, seade, mrs pelosi, voted fast, voted workers, vote fast, agoa, fees electric, term highway, mr lighthizer",207,2015-06,2021-06,13,13
555,"market wrap, watching ahead, continental stoxx, sec yield, markets kick, tips etf, march brent, tied 500, globex trading, barrel globex, evergrande, delta variant, pan continental, futures tied, messrs glassman",252,2015-06,2021-09,10,11
556,"bcf, traders surveyed, week storage, gas stockpiles, gelber associates, report storage, bcf week, firm gelber, storage week, estimate correct, mmbtu, bayazitoglu, ritterbusch, kent bayazitoglu, fahrenheit normal",614,2015-07,2021-11,25,26
557,"vindman, confederate monuments, loury, oriel college, confederate leaders, confederate generals, united daughters, colston, confederate, stonewall jackson, confederate flag, named confederate, confederate statues, battle flag, remove statue",120,2015-07,2020-07,5,5
558,"border serbia, migration deal, lesbos, maizière said, mr davutoglu, seehofer, ansbach, maizière, mr faymann, davutoglu, mr maizière, external borders, hungarian border, migration minister, mr seehofer",803,2015-07,2019-03,22,36
559,"mr manafort, rechnitz, mr rechnitz, mr shkreli, manafort, mr ganek, retrophin, shkreli, mr parnas, ganek, sarao, parnas, mr sarao, msmb, mr ulbricht",235,2015-09,2021-12,13,14
560,"philidor, valeant said, valeant, valeant stock, valeant drugs, valeant shares, philidor rx, rx services, michael pearson, depomed, said valeant, valeant board, relationship philidor, pharmacy philidor, alere",134,2015-10,2017-03,9,10
561,"abdeslam, molenbeek, salah abdeslam, egyptair flight, ec225, abaaoud, sinai province, brussels attacks, egyptair, schaerbeek, paris attacks, egyptian led, brussels airport, se a320, jambon",167,2015-11,2018-07,8,9
562,"wabtec, xerox board, fujifilm, sika, cohu, icahn deason, dow dupont, mr liveris, dow 72, deal fujifilm, jarden, liveris, deason, fujifilm said, mr ramsay",55,2015-12,2018-05,8,8
563,"shipmatrix, omicron, wsj logistics, logistics report, mbps, eephillips_wsj follow, according shipmatrix, afterpay, eephillips_wsj, mr moyes, holiday ad, brianjbaskin, team brianjbaskin, paulpage follow, omicron variant",265,2015-12,2021-12,11,11
564,"microcephaly, zika, coronavac, wynwood, cases zika, aedes aegypti, aegypti, infected zika, aedes, zika virus, transmission zika, zika cases, microcephaly cases, zika outbreak, zika infection",171,2016-02,2021-01,10,10
565,"mr temer, janot, temer, pmdb, mr cunha, calheiros, ms rousseff, mr janot, odebrecht, mr moro, mr vizcarra, eduardo cunha, joesley, mr lasso, operation car",664,2016-03,2021-10,27,32
566,"cla, ms devos, mrs devos, success academy, richard carranza, chancellor richard, fafsa, yeshivas, yiannopoulos, fariña, harvard admissions, mr falwell, remote learning, person instruction, specialized high",1672,2016-03,2021-11,45,47
567,"bangladesh bank, bangladesh central, warsame, laundering council, bangladesh account, accounts philippines, interbank messaging, philippines anti, million bangladesh, payment instructions, mr deasy, mr zaffino, cbl, swift network, zaffino",42,2016-03,2017-04,3,3
568,"mr damore, damore, daily stormer, gustavo martinez, stormer, sexist behavior, mcwhinney, mr bostic, allyship, ms shiu, damore said, james damore, cloudflare, jwt chief, wpp 67",99,2016-03,2020-07,8,8
569,"mossack, mossack fonseca, gunnlaugsson, mr gunnlaugsson, fonseca, panamanian law, firm mossack, panama papers, mr devillers, devillers, mr heywood, unaoil, documents panamanian, called panama, fonseca said",31,2016-04,2021-10,2,2
570,"1mdb, mr najib, petrosaudi, mr mahathir, rafizi, ipic, alliance hope, rosmah, najib wrongdoing, 1mdb said, ipic said, 1mdb fund, donation saudi, mr leissner, mr gertler",112,2016-04,2019-01,10,10
571,"judge curiel, mrs long, mcmullin, trump university, foundation donors, gen flynn, nevertrump, ms teachout, curiel, mr scaramucci, superdelegates, mr manafort, ms abedin, mr huelskamp, ms conway",927,2016-05,2017-06,10,15
572,"ms mayer, mr pai, western electric, straight path, vz 27, yahoo messenger, neutrality rules, net neutrality, postpaid phone, postpaid, pai, safety mode, unlimited data, unlimited plans, paid prioritization",53,2016-07,2021-04,6,6
573,"failed arms, private prisons, payment iran, corrections corp, geo said, commutation, cash iran, ransom payment, transfer iran, suspects convicts, dhiab, arms deal, hostile activity, shorten sentences, american prisoners",23,2016-08,2016-12,3,3
574,"rivian, mr musk, model 3s, tesla board, tesla private, tesla said, tesla shares, musk said, solarcity, tesla stock, tesla tsla, tsla 33, mr diess, said tesla, model sedan",329,2016-08,2021-11,17,17
575,"mr baumann, sell bayer, precision planting, ddgs, antibiotics used, talen, monsanto bayer, chemchina, syngenta, bayer monsanto, baumann, tilapia, buy monsanto, feedlots, fyrwald",65,2016-09,2020-01,8,8
576,"ms tolstedt, tolstedt, mr stumpf, stumpf, fictitious unauthorized, mr shrewsberry, unaoil, tactics scandal, shrewsberry, menefee, fargo employees, timothy sloan, customers knowledge, carrie tolstedt, amtrust",195,2016-09,2020-03,8,9
577,"s8, galaxy s8, samsung biologics, bioepis, samsung bioepis, viv, galaxy note, ngk, leeco, werther, biosimilars, bixby, 7s, replacement phones, cpsc",51,2016-10,2018-12,6,6
578,"mr lighthizer, lighthizer, chapter 19, usmca, new nafta, mr videgaray, videgaray, border adjustment, guajardo, canada dairy, mr marchionne, ms malmstrom, mr navarro, cohn departure, ildefonso guajardo",844,2016-11,2020-03,22,28
579,"mr cagney, archegos, prosus, mr gores, medical properties, sofi, ltse, 500 startups, addepar, ionq, cagney, spac, spacs, iconiq, acorns",602,2016-11,2021-06,14,14
580,"mr tillerson, gen mattis, tillerson, dr shulkin, shulkin, mattis, mattis said, graham mccain, private care, bilden, tillerson said, rex tillerson, tillerson secretary, theranos, mr pompeo",64,2016-12,2017-10,5,5
581,"indexing capital, aadhaar, demonetization, tech taxes, nasbo, biden stand, gains inflation, mr biden, cfpb, taxes nominal, stand policy, ms shelton, ladder capital, mr modi, gain inflation",66,2017-01,2020-10,10,10
582,"mr noreika, onewest, noreika, mr runcie, mr mnuchin, runcie, mnuchin, indymac, onewest bank, otting, acting comptroller, mr curry, keith noreika, financial freedom, executive onewest",40,2017-01,2017-05,2,2
583,"daca, citizenship question, mr corsi, remain mexico, justice gorsuch, daca recipients, ricardel, ms ricardel, corsi, robart, mr mcaleenan, separating families, gelernt, mr credico, mpp",1271,2017-02,2021-12,38,44
584,"sondland, mr sondland, ms yovanovitch, vindman, yovanovitch, mr zelensky, wall funding, impeachment inquiry, mr rosenstein, mr comey, dr shulkin, zelensky, mr mcgahn, shulkin, comey firing",1811,2017-04,2021-01,32,47
585,"credit acceptance, parent plus, cecl, hamers, afterpay, clo, mr hamers, vocalink, mr fairbank, sapphire reserve, pace loans, fairbank said, clos, enria, gottstein",189,2017-04,2021-05,12,12
586,"eephillips_wsj follow, eephillips_wsj, brianjbaskin, paulpage follow, team brianjbaskin, follow paulpage, entire wsj, wsj logistics, follow entire, american shipper, logistics report, page deputy, splash 24, click newsletter, jensmithwsj",310,2017-05,2021-05,19,20
587,"amazon foods, moosejaw, brandless, pillpack, foods amazon, ocado, blue buffalo, harmening, dr gawande, mr mcmullen, meal kit, amzn 22, schlotman, blue apron, mr jassy",382,2017-06,2020-04,14,16
588,"great ormond, ormond street, gard, doudna, crispr, street hospital, experimental therapy, ms yates, ormond, mr gard, trump pope, mitochondrial, assisted suicide, mice humans, tested mice",16,2017-07,2017-07,1,1
589,"worldpay, vantiv, sapphire reserve, chase pay, member loans, al kelly, britto, reserve customers, card member, chase sapphire, paypal, sapphire, vocalink, paypal shares, corporate cards",15,2017-07,2017-07,1,1
590,"mr funk, hispanic households, close comparison, educated men, funk says, sentier, sentier research, ms brainard, nash says, hassett, mr hassett, individuals globally, born latinos, share hispanic, mr dinapoli",50,2017-09,2021-09,7,7
591,"pneumonic, pneumonic plague, kamloops, indigenous children, unmarked graves, residential school, babar, tanimoto, residential schools, street heliport, graves near, chomp, heliport, mr mccormack, east 34th",80,2017-11,2021-12,4,4
592,"dybeck happe, dybeck, icapital, happe, habana, mr krzanich, fishkin, drucker institute, ms suryadevara, headspace, quarta, krzanich, amtrust, suryadevara, axalta",293,2017-12,2021-10,6,6
593,"anr, a2 milk, unibail, bon ton, atef, marfrig, waterstones, embraco, wilzig, national beef, eastdil, lowy family, frank lowy, liquidation firms, seadrill",70,2017-12,2019-03,3,3
594,"hq2, venntel, mr gianaris, gianaris, crystal city, jbg, iob, second headquarters, jassy, mike gianaris, housing transit, mr jassy, amazon deal, mr bezos, amazon employees",317,2018-01,2021-04,13,13
595,"qualcomm shareholders, offer qualcomm, bid qualcomm, qualcomm board, broadcom, broadcom qualcomm, hock tan, based broadcom, broadcom bid, redomicile, executive hock, nxp, mr mollenkopf, broadcom avgo, cfius",94,2018-02,2018-12,5,5
596,"mr weisselberg, weisselberg, mr avenatti, avenatti, ms clifford, mr manafort, kilimnik, mueller office, mr kilimnik, fertinal, manafort, mr credico, broidy, mr broidy, mr hallett",843,2018-03,2021-12,27,28
597,"mr culp, culp, mr flannery, larry culp, ge bonds, ge 97, stake baker, flannery, ge 52, culp said, john flannery, gorsky said, lca vision, culp outsider, ge debt",75,2018-10,2021-11,11,11
598,"saikawa, mr saikawa, senard, mr ghosn, mr senard, saikawa said, ghosn arrest, nissan board, hiroto saikawa, renault board, hiroto, ghosn, ghosn family, executive hiroto, nissan financial",151,2018-11,2021-05,9,10
599,"41st president, memorial hermann, mr stokes, bush died, mulroney, casket, leaders mitch, drive iraq, eulogists, male passengers, national cathedral, meacham, bush service, state funeral, mr gorbachev",18,2018-12,2018-12,1,1
600,"wildfire victims, kincade, pg bankruptcy, wildfire claims, montali, blackjewel, caribou palermo, bondholder plan, pcg 44, pg equipment, wildfire fund, pg said, wildfire liabilities, dennis montali, pg filed",232,2019-01,2019-12,7,7
601,"mr fairfax, mr northam, northam, justin fairfax, blackface, gov justin, yearbook page, legislative black, school yearbook, yearbook photo, blackface ku, mr herring, virginia legislative, 1984 medical, yearbooks",19,2019-02,2021-07,3,3
602,"quevedo, saudi russian, saudi russia, citgo, guaidó, venezuelan crude, saudis russians, pdvsa, pif, opec russia, mr guaidó, mr maduro, fleetmon, arabia russia, prince ahmed",70,2019-02,2020-04,3,3
603,"metaverse, livongo, health catalyst, nft, defi, lumentum, spac, nfts, govil, spacs, owl rock, ii vi, careem, uber ipo, iwg",487,2019-03,2021-12,9,9
604,"cnex, bytedance, tiktok, hikvision, tiktok operations, tiktok said, ligado, entity list, dahua, tiktok users, mr pichai, huawei, components huawei, 5g, huawei gear",338,2019-05,2021-03,15,16
605,"esg funds, esg, ørsted, esg fund, sustainability linked, esg data, esg investing, sustainable investing, esg ratings, scope emissions, green hydrogen, tmc, covestro, esg factors, sustainable finance",189,2019-06,2021-11,8,8
606,"roundtable companies, french gates, org mckinsey, leanin org, leanin, companies 53, ms french, mr pasternak, mr lesser, dr shaw, suzman, engagement development, drucker institute, purpose corporation, pasternak",83,2019-08,2021-06,3,3
607,"mcas, mr muilenburg, max crisis, forkner, muilenburg, max flight, max jets, mr forkner, sriwijaya, max production, engine covers, 737 max, max fleet, ba 02, max return",232,2019-08,2021-10,9,9
608,"newsletter receive, section markets, trading specified, premarket shares, morning email, premarket company, stocks watch, click companies, trade actively, flat premarket, markets newsletter, 11 premarket, stock movements, premarket, actively friday",90,2019-08,2021-02,8,8
609,"mr neumann, 0b, gunningham, wework, softbank employees, wework parent, adam neumann, vision fund, iwg, wirecard, wife rebekah, minson, welive, neumann told, dunlevie",63,2019-09,2021-02,4,4
610,"wirecard, defi, duhnke, stablecoins, nso group, nso, binance, xrp, bitmex, mr binns, roisman, ms oh, redfearn, mr gensler, homburger",393,2019-10,2021-11,10,10
611,"exide, blackjewel, tailings dams, high severe, dicamba, mr householder, brumadinho, hazard potential, mr dondero, fes, montali, ubiome, tailings, california resources, dondero",67,2019-10,2020-10,3,3
612,"obermeyer, ai program, semenza, gottman, mr banerjee, openai, goodenough, ai systems, prof cohen, ai, yoshino, banerjee, epo, developed stanford, make ai",23,2019-10,2019-10,1,1
613,"hilong, tfi, coronavirus epidemic, zim, 18 1995, coronavirus, pua, hubei, features columns, columns headlines, headlines personal, ups freight, kharas, coronavirus china, sailings",248,2020-02,2021-04,8,8
614,"farhadian weinstein, ms farhadian, farhadian, orlins, ranked choice, super tuesday, bloomberg campaign, choice voting, ms klobuchar, ms wiley, mr buttigieg, stop frisk, kathryn garcia, buttigieg, sliwa",190,2020-02,2021-06,3,3
615,"remdesivir, walensky, dr walensky, employees vaccinated, hydroxychloroquine, biontech vaccine, hopkins data, covid tracking, positivity rate, pfizer biontech, dr fauci, vaccination sites, pfizer vaccine, biontech, antibody tests",1601,2020-03,2021-12,18,34
616,"bergamo, lombardy, mass testing, nonessential shops, pcr, contact tracers, antigen tests, virus carriers, coronavirus patients, sept march, tracers, aug sept, daily infections, mr starmer, 19 patients",152,2020-03,2021-04,7,8
617,"ppp loans, ppp loan, direct checks, ppp funds, ppp, protections businesses, cares act, billion paycheck, mr barkin, clarida said, payroll loans, round direct, mr clarida, remote voting, injury disaster",414,2020-03,2020-12,9,13
618,"debt forbearance, pandemic bonds, poloz said, mr poloz, poloz, cut mexico, guzmán said, mopani, african debt, coronavirus, buchheit, guzmán, risk modelers, suspend debt, contract 2020",27,2020-04,2020-11,2,2
619,"meat plants, crawfish, processing line, cargill jbs, cal maine, jbs, jbs usa, meat plant, mission foods, peet, krave, nogueira said, pork plant, volume meat, usa holdings",54,2020-04,2020-12,4,4
620,"modly, crozier, acting navy, gilday, uss theodore, mike gilday, sailors ship, decision relieve, navy leaders, chief petty, navy secretary, navy officials, mr esper, esper, members tested",23,2020-04,2020-09,5,5
621,"parler, deepmind, hybrid cloud, mr krishna, quibi, mr pichai, qualtrics, krishna said, party cookies, jio, header bidding, scale ai, datarobot, blue yonder, pichai",242,2020-05,2021-10,8,8
622,"max jets, 346 lives, middle seats, mcas, gdc, 737 max, mr calhoun, max crisis, ba 43, took 346, dal 58, forkner, electrical issue, mr forkner, max crashes",193,2020-05,2021-11,8,8
623,"lordstown motors, carvana, mr diess, diess, stellantis, nikola, nikola said, tusimple, lordstown, nio, mr milton, hyliion, canoo, evs, northvolt",360,2020-06,2021-10,11,11
624,"hard seltzer, fiddelke, syngal, mr wilke, clouse, mr clouse, vuse, poshmark, blech, clouse said, juul, seltzers, syngal said, shopify, mr crosthwaite",572,2020-06,2021-10,14,15
625,"aksai chin, aksai, ladakh, actual control, vehicles 80, indian soldiers, 80 military, mix chinese, leh, indian troops, nepal new, conflict location, area fighting, himalayan mountains, disputed china",23,2020-06,2021-02,5,5
626,"mr dejoy, dejoy, dejoy said, election mail, mail ballots, ballot deadline, ballots received, postmarked election, mail voting, mailed ballots, ballots arrive, vote mail, mail ballot, general louis, ballots postmarked",154,2020-08,2020-10,3,3
627,"beirut port, tons ammonium, mr diab, explosion beirut, unifil, diab, gbu, port beirut, kilotons, ammonium nitrate, lebanon political, ammonium, central beirut, hassan diab, nitrate",33,2020-08,2021-08,2,2
628,"person instruction, positivity rate, person learning, person classes, remote learning, fully remote, learning loss, remote instruction, galil, richard carranza, mulgrew said, chokshi, walensky, learn remotely, remote school",382,2020-09,2021-12,11,13
629,"mr elder, larry elder, mr connerly, mr newsom, drive voting, connerly, newsom, hour voting, gov newsom, voter id, mr youngkin, youngkin, herbold, voted recall, poll watchers",83,2020-11,2021-09,3,3
630,"spike protein, aduhelm, covax, astrazeneca vaccine, biontech vaccine, omicron, pfizer biontech, myocarditis, walensky, curevac, biontech, mrna, mrna vaccines, novavax, vaccines pfizer",1041,2021-01,2021-12,11,15
631,"wallstreetbets, robinhood, mr tenev, mr tillinghast, tenev, tellurian, mr souki, gamestop, tenev said, wallstreetbets forum, gamestop shares, souki, mr guha, memx, support com",98,2021-02,2021-08,4,5
632,"greensill, archegos, mr greensill, mr gottstein, gottstein, suisse funds, archegos capital, greensill capital, tiger asia, chain finance, greensill funds, katerra, gottstein said, mr hwang, thomas gottstein",164,2021-03,2021-07,3,3
633,"cape good, canal authority, rabie, shoei, route example, tip africa, adani ports, imabari, routes suez, ballast tanks, aisha, mr sisi, suez canal, good hope, kisen",57,2021-03,2021-04,2,2
634,"mr gelsinger, gelsinger, chip shortage, gelsinger said, kioxia, formfactor, tsmc, semiconductor shortage, lordstown motors, mr ninivaggi, ninivaggi, state batteries, electric buses, pat gelsinger, battery swapping",75,2021-03,2021-09,3,3
635,"defi, dogecoin, stablecoins, ftx, binance, coinbase, inu, shiba inu, bitcoin futures, coinbase global, stablecoin, decentralized finance, shiba, crypto, blockfi",105,2021-04,2021-10,4,4
636,"mr manchin, aon willis, healthcare climate, omicron, manchin, mr kanter, ms khan, net combating, climate package, trillion education, mr saul, cbo score, lina khan, omicron variant, ms srinivasan",208,2021-07,2021-12,5,6
637,"cptpp, mr kishida, laschet, near ukraine, mr scholz, indo pacific, kishida, mr blinken, blinken, greens fdp, kyiv, nord stream, fdp, mr kyaw, donbas",156,2021-07,2021-12,4,4
638,"mr moïse, moïse, colombian soldiers, jovenel, haitian police, claude joseph, jovenel moïse, president jovenel, cap haïtien, haïtien, haitian authorities, haitian, dr henry, ariel henry, mr joseph",22,2021-07,2021-10,2,2
639,"eviction ban, new moratorium, eviction moratorium, ban evictions, rental assistance, ms bush, millions tenants, eviction, justice brett, dabney friedrich, tenants landlords, extend moratorium, santucci, billion rental, evictions",34,2021-08,2021-09,2,2
640,"archegos, roisman, mr roisman, bäte, centene, henes, mr zaffino, zaffino, alpha funds, mr gensler, youngwood, ms christianson, n26, savini, ifrs foundation",46,2021-09,2021-12,2,2
641,"ms maxwell, ms holmes, mr balwani, theranos, mr eisenman, mr schenk, balwani, judge davila, ghislaine maxwell, british socialite, mr lieber, epstein ms, theranos technology, ms coronel, ghislaine",58,2021-11,2021-12,2,2
